"Id","SalePrice"
1461,156039.177579742
1462,185417.019373245
1463,212645.650419048
1464,201538.587513605
1465,236722.733169539
1466,195230.149380271
1467,187135.151403041
1468,187256.820429948
1469,185173.404172161
1470,136705.316105598
1471,110839.555197436
1472,114521.790708658
1473,111890.428672727
1474,139612.446333333
1475,139770.905447186
1476,458587.711291724
1477,318639.712491035
1478,302314.541226947
1479,363245.600162107
1480,342281.349893746
1481,399875.306291022
1482,222445.589051931
1483,196130.236228571
1484,159033.693034921
1485,196291.002119048
1486,186553.432898202
1487,319329.783005906
1488,259480.650406119
1489,264451.788511618
1490,258470.405051724
1491,193428.932666667
1492,167838.506525252
1493,154243.324259106
1494,299478.987166553
1495,286603.331950435
1496,169983.284434667
1497,178747.339029905
1498,169545.059971752
1499,157920.360549963
1500,160545.698504508
1501,189621.292484055
1502,189063.383103102
1503,286064.240077006
1504,215796.383691836
1505,229902.731029931
1506,196366.240392718
1507,184929.548040685
1508,214293.474323643
1509,186793.528163918
1510,149432.894336222
1511,152180.350131027
1512,151347.467696906
1513,149809.175251454
1514,180031.114948629
1515,139931.549574086
1516,156917.800540478
1517,150637.079001889
1518,148273.574380947
1519,140691.857705474
1520,138431.112042632
1521,154330.264789918
1522,154426.034127776
1523,132319.164681406
1524,144058.529141912
1525,165429.844126105
1526,163442.112564774
1527,131931.843920873
1528,134569.635910016
1529,147604.36723183
1530,144350.782564377
1531,117956.099698601
1532,122423.639227028
1533,127794.59390293
1534,120291.485048536
1535,163253.880934344
1536,138897.547542857
1537,142489.091371876
1538,143782.911317351
1539,120372.573841523
1540,132758.935436508
1541,143475.108217351
1542,129344.686519048
1543,138465.11521746
1544,100030.676501099
1545,111186.885730536
1546,133329.417134199
1547,134749.428200866
1548,133329.417134199
1549,103915.787730536
1550,134125.177200866
1551,110723.957800388
1552,137753.033747186
1553,169214.770955556
1554,116546.464382347
1555,232465.646
1556,189352.312867533
1557,169580.192376191
1558,131474.966033333
1559,140341.543428571
1560,139536.8612
1561,139976.313788844
1562,135242.034796625
1563,131637.268104001
1564,140070.213398456
1565,143490.031018932
1566,248336.929966667
1567,141022.805107342
1568,240544.330092064
1569,188565.555348482
1570,120027.024191506
1571,126356.455177013
1572,137274.837405551
1573,170395.604995491
1574,120453.52357146
1575,256688.237462626
1576,244300.856229293
1577,171536.18128416
1578,237327.428215007
1579,206528.226658571
1580,202631.557015711
1581,205705.798532327
1582,181497.191443857
1583,214128.901727816
1584,232015.757052593
1585,151998.179114229
1586,119053.220695527
1587,131103.092542713
1588,118096.83517742
1589,109773.789539714
1590,110707.627237662
1591,112636.306437662
1592,141646.242048052
1593,143829.779096825
1594,148975.458866667
1595,157484.169485714
1596,224455.744128571
1597,252096.330046154
1598,227277.006396948
1599,161004.074266667
1600,161194.562942857
1601,129859.860462839
1602,106953.732129034
1603,148205.856058077
1604,216351.589014286
1605,176576.585585859
1606,159015.593373016
1607,198561.422926263
1608,298345.079933137
1609,216171.446408673
1610,218772.915579241
1611,169501.987021501
1612,164004.520238095
1613,183354.650692929
1614,126278.658613853
1615,106027.491926984
1616,111493.62575873
1617,111493.62575873
1618,136324.210647863
1619,187936.35920404
1620,150088.716211111
1621,161712.494796104
1622,167098.051229437
1623,161470.953019048
1624,188642.279646898
1625,153126.464599989
1626,158083.532157371
1627,190708.655548058
1628,209073.310334066
1629,183238.66296948
1630,268197.101855234
1631,260332.043350575
1632,267259.241593432
1633,188124.458734909
1634,180396.037695821
1635,193316.16823537
1636,182532.390348263
1637,205490.745934066
1638,214649.364209723
1639,194163.265916254
1640,222395.51960626
1641,185750.919653461
1642,218806.966234693
1643,210024.562843728
1644,232608.023799917
1645,188582.681204118
1646,177181.697990902
1647,204501.334320849
1648,128785.31880975
1649,137378.631441537
1650,122975.70599816
1651,131313.794693581
1652,115519.864934055
1653,115519.864934055
1654,144570.2815
1655,143569.192713853
1656,139128.498533333
1657,144150.175433333
1658,137627.113533333
1659,139801.104713853
1660,148781.926198873
1661,347227.666757957
1662,327198.135090061
1663,320962.207039409
1664,425892.062242374
1665,314727.444068941
1666,355500.408981644
1667,355726.483255139
1668,305717.920141969
1669,316721.063676486
1670,428812.171535447
1671,336758.214229996
1672,327751.549149121
1673,327346.805110802
1674,307402.821776025
1675,233025.723127255
1676,213426.243069989
1677,306337.130008746
1678,484307.680192735
1679,327055.748207746
1680,237976.322661232
1681,228499.419468257
1682,323755.604409299
1683,217907.671884058
1684,195949.992085592
1685,186401.925298889
1686,162817.193130159
1687,186322.569016871
1688,181769.584185253
1689,185940.898134332
1690,206464.118828288
1691,187013.146591419
1692,216243.682819048
1693,188705.140450205
1694,170173.412530414
1695,177786.84447891
1696,225968.421842857
1697,184332.789344227
1698,425504.068548967
1699,307707.929236931
1700,295970.948434645
1701,323358.030378041
1702,247749.663525883
1703,264246.867611843
1704,253604.116364512
1705,273056.240683391
1706,260842.985379851
1707,230151.535881968
1708,242260.550922446
1709,262635.177033416
1710,219543.731044361
1711,257507.472619978
1712,231433.232558647
1713,256036.755318679
1714,234057.023828795
1715,217023.624915645
1716,186867.934518732
1717,165550.616659728
1718,167107.323893062
1719,200246.058606466
1720,207869.096121618
1721,180160.164437229
1722,186662.756303896
1723,187519.256937229
1724,154120.310509179
1725,187543.09910303
1726,170391.085140681
1727,122922.7532
1728,177079.677153235
1729,205649.389335904
1730,178288.178535919
1731,129936.627231101
1732,142280.146807247
1733,140546.885675596
1734,141307.790611321
1735,135313.225150837
1736,129690.674512498
1737,203311.995663636
1738,327225.755378041
1739,170980.519989718
1740,192955.911384055
1741,193687.386931674
1742,174180.330639718
1743,175230.196123051
1744,201029.987330303
1745,196404.703263636
1746,188023.721952381
1747,201717.076799911
1748,184860.721310527
1749,175572.996951219
1750,205422.767249266
1751,217974.241847818
1752,123646.970065336
1753,149676.576820826
1754,179549.360211537
1755,205863.2768665
1756,126326.901287388
1757,133171.547372576
1758,144346.564703879
1759,161429.532771306
1760,150728.21587913
1761,155884.041403745
1762,155800.562824428
1763,150686.089827059
1764,129004.950644666
1765,144673.392494172
1766,149148.271331423
1767,174952.083438948
1768,142583.658878071
1769,152792.626351394
1770,138651.138511319
1771,139225.748237711
1772,140864.268481906
1773,143346.480602273
1774,141199.858748194
1775,129898.403442857
1776,148146.124409816
1777,132485.262741859
1778,126263.415653523
1779,136433.09161151
1780,150999.884821064
1781,131299.804161832
1782,94427.7296349647
1783,138985.377959824
1784,133587.140583598
1785,146259.692810584
1786,153869.249422113
1787,132051.059774186
1788,126581.05095839
1789,148268.29734913
1790,155208.861448713
1791,154169.374670367
1792,155595.328141405
1793,154109.845045266
1794,126883.924127314
1795,148000.287435319
1796,141968.280158103
1797,129207.345974611
1798,137330.54029042
1799,124139.883387388
1800,142600.720449605
1801,137082.487751318
1802,128400.475888599
1803,148965.955860385
1804,129902.325282155
1805,141554.209584581
1806,128712.005060506
1807,146746.369549097
1808,193199.14228254
1809,148447.225142857
1810,130514.800817908
1811,136818.499140852
1812,141107.985025288
1813,117718.466025204
1814,130305.934570482
1815,86267.9287292504
1816,131314.933469312
1817,147990.19608878
1818,142510.682034921
1819,134953.259182728
1820,159610.72424911
1821,124534.623627173
1822,145507.307596298
1823,156233.188945098
1824,118109.637077778
1825,127689.417978022
1826,130127.187728571
1827,116831.015778155
1828,136742.188915152
1829,106412.8694
1830,134999.751557576
1831,151965.030823199
1832,117516.142629966
1833,132825.011285994
1834,124617.574495238
1835,115856.557759172
1836,131240.611586427
1837,132099.375953094
1838,155237.166797479
1839,131070.818566667
1840,133632.949915912
1841,114017.286819933
1842,120750.773980773
1843,137470.30188094
1844,141721.156607247
1845,168374.377230743
1846,151647.056088999
1847,218381.24438254
1848,142911.885480358
1849,138491.250414435
1850,110593.06778566
1851,124331.887817279
1852,116488.229364502
1853,130193.977488745
1854,208370.81382534
1855,199656.412266667
1856,214070.939654085
1857,220575.8077
1858,148568.348004417
1859,148257.70843775
1860,150946.829028226
1861,148185.40423775
1862,229037.075151515
1863,179416.063302585
1864,180230.103902585
1865,220110.541057315
1866,210913.478270716
1867,188126.812195612
1868,219300.607944412
1869,165557.456713978
1870,206779.225523802
1871,213761.523583487
1872,209938.16944961
1873,215630.153006349
1874,212932.029781841
1875,208719.425975664
1876,196661.311583465
1877,200913.597510008
1878,216825.009512517
1879,221821.279532444
1880,172451.821201619
1881,235762.190758578
1882,244903.305701784
1883,201689.327232923
1884,251584.122762993
1885,206058.091114934
1886,231966.998722894
1887,201319.167755932
1888,210777.419808558
1889,224393.249190715
1890,137053.753978664
1891,151428.533445887
1892,107758.496170996
1893,123422.962663035
1894,133962.154234075
1895,109718.901539714
1896,115127.560574798
1897,137301.211833333
1898,133840.034852381
1899,229566.215742857
1900,176993.294963204
1901,194460.661722344
1902,195559.591623932
1903,206782.035677778
1904,219277.280966667
1905,219247.135430281
1906,203465.989647741
1907,237724.233165201
1908,124509.865670851
1909,127887.539702597
1910,124029.356037518
1911,220813.422490598
1912,211496.701668376
1913,100496.894106812
1914,143073.790185282
1915,214152.889880952
1916,206879.90223285
1917,161721.115
1918,155642.250161905
1919,156129.083461905
1920,169686.944081097
1921,211926.538045041
1922,202267.870898522
1923,218208.621366961
1924,204924.632433276
1925,214567.13618993
1926,295081.580219712
1927,178186.626484271
1928,186279.477237374
1929,115813.418622222
1930,136782.746750794
1931,140663.930892064
1932,164877.629142857
1933,158464.158753247
1934,184527.730549183
1935,183625.62590833
1936,190694.309018303
1937,214961.0554
1938,211809.840234066
1939,247600.774911644
1940,225259.910074301
1941,186371.376479853
1942,216555.850833333
1943,221964.092333176
1944,353536.844319938
1945,411553.68394017
1946,208182.903466667
1947,260625.05178867
1948,224854.503166667
1949,174756.514769961
1950,194000.88188058
1951,193119.987761464
1952,202208.852567813
1953,204178.58759385
1954,184055.498231162
1955,185877.0022867
1956,216070.27918245
1957,173874.236060293
1958,217366.884612531
1959,138939.797368264
1960,134782.966599425
1961,134836.295058477
1962,115476.962667388
1963,116646.791356277
1964,121350.614896537
1965,137956.349133333
1966,144530.603937662
1967,355163.498846573
1968,386561.250239016
1969,393145.14403912
1970,350416.385742517
1971,344821.997275607
1972,367760.128079048
1973,314379.787332724
1974,318793.750990091
1975,416541.557168037
1976,320030.184799997
1977,388867.323456294
1978,352271.129503534
1979,308203.142704426
1980,354104.785021387
1981,296164.248722126
1982,222036.834968257
1983,231246.119879513
1984,195120.476898344
1985,162067.406557576
1986,164251.692752814
1987,167807.916315873
1988,185446.45138946
1989,183748.279958391
1990,199195.789700289
1991,249270.467276496
1992,181709.725586962
1993,180235.497214963
1994,197041.078971429
1995,179486.291616949
1996,309763.492914148
1997,296155.160123018
1998,339001.473253008
1999,296155.160123018
2000,312023.065148659
2001,310466.556717395
2002,260132.141396091
2003,250127.889937725
2004,243585.046641044
2005,248181.532168231
2006,235716.546436732
2007,253023.66764159
2008,201086.087015395
2009,182568.440979497
2010,189183.768261039
