"Id","SalePrice"
1461,115425.812684749
1462,164785.374960425
1463,181877.420921904
1464,199066.568972359
1465,202556.24974257
1466,168180.49648004
1467,177061.825464476
1468,160739.65388406
1469,198495.394714598
1470,116499.426419089
1471,194598.342065407
1472,95716.5904813371
1473,94766.4162600891
1474,144245.883337728
1475,108298.101554614
1476,352982.31419155
1477,258426.997755475
1478,289237.805467479
1479,285922.968679366
1480,446973.19907643
1481,327850.54821369
1482,223504.171105205
1483,183282.8632941
1484,164086.018828545
1485,191360.501506003
1486,197660.807202149
1487,323113.335686178
1488,233249.711417261
1489,196655.30783942
1490,235505.766920488
1491,196320.199940392
1492,93600.877421194
1493,190554.378997138
1494,303701.358644894
1495,298563.80571246
1496,234073.721295425
1497,180251.418054979
1498,163326.590540056
1499,159030.930802095
1500,155232.381934479
1501,174428.769565231
1502,143608.036858366
1503,285505.515460795
1504,241497.732600045
1505,225614.646411155
1506,197411.605546027
1507,249955.259387009
1508,198787.035336584
1509,159991.158567862
1510,144069.645434154
1511,146935.731040701
1512,179091.75612857
1513,140452.200809083
1514,154672.511075998
1515,189841.033029149
1516,158120.617433524
1517,173421.539672731
1518,134403.256224173
1519,208234.725412115
1520,130168.706028905
1521,131686.577077515
1522,180469.523160615
1523,110820.793881071
1524,125038.684256659
1525,120391.863325916
1526,115095.030443034
1527,104265.824164526
1528,139389.415555051
1529,152472.377899645
1530,182465.607290737
1531,106201.016179111
1532,100995.678798018
1533,164758.621023165
1534,120835.043730222
1535,152215.478669488
1536,110730.009277323
1537,63241.2202181943
1538,153633.447904517
1539,201124.240374361
1540,98447.4134723306
1541,140047.470925961
1542,145031.958698931
1543,184450.138762178
1544,92042.1574323308
1545,119251.88057986
1546,139124.515762323
1547,135804.151542445
1548,143219.087896445
1549,119786.286569441
1550,137780.635446731
1551,114698.027712848
1552,135702.590976261
1553,150246.356170226
1554,120324.333821005
1555,164785.908148952
1556,90076.846635217
1557,107766.080459288
1558,98181.0827984298
1559,82446.7406638221
1560,141773.285248416
1561,125879.266430217
1562,130028.745023579
1563,120509.674618239
1564,162607.960699261
1565,148181.173391344
1566,241844.330413398
1567,76536.8674237503
1568,243018.349862964
1569,124859.341254916
1570,138806.345288139
1571,123788.904506514
1572,143632.335866684
1573,224252.587045805
1574,128459.8269478
1575,232533.070948865
1576,256637.872992721
1577,182876.209851681
1578,144067.643573419
1579,148450.852655061
1580,190884.118476928
1581,160486.417320201
1582,123843.425189278
1583,302255.681299713
1584,215476.655823428
1585,140977.613263784
1586,60612.488805927
1587,99131.6850727093
1588,151315.298236016
1589,97063.1699979256
1590,137571.58137252
1591,96058.5161797483
1592,110789.268641152
1593,121545.309836327
1594,133401.486652699
1595,109540.570307966
1596,226609.007178455
1597,195989.701036829
1598,230432.907707056
1599,170061.666311981
1600,167986.841574774
1601,63687.1987448268
1602,103250.464186785
1603,83882.4705706167
1604,273369.019056524
1605,244622.320962391
1606,175073.195667228
1607,179393.582111891
1608,221160.160749855
1609,183993.203898459
1610,147607.418947203
1611,139925.64161809
1612,169055.896190765
1613,161238.175419216
1614,125834.068119248
1615,91629.8769005846
1616,78632.0605539526
1617,91400.672319361
1618,119448.486134271
1619,137564.177728645
1620,161471.978259442
1621,135287.606096833
1622,136902.825669202
1623,269065.217047323
1624,217381.399647254
1625,116615.896514199
1626,169993.580450477
1627,189170.907779377
1628,280925.753351716
1629,176914.962292797
1630,352765.144781353
1631,229268.17895303
1632,253159.361281386
1633,168133.715952846
1634,182029.492073297
1635,176564.03247726
1636,152094.833386589
1637,198652.160563368
1638,189591.074930414
1639,182834.09687884
1640,255714.658142096
1641,180075.902634141
1642,238931.005282089
1643,224144.767619128
1644,232793.772999644
1645,204624.705997452
1646,158882.043062153
1647,156216.650464344
1648,128262.811368373
1649,140925.337071019
1650,109765.375344737
1651,116615.963731229
1652,98152.3286570002
1653,101794.517681331
1654,137063.458457859
1655,135474.931595734
1656,135288.315589118
1657,141453.580084583
1658,138067.061679703
1659,114471.356328177
1660,149063.095313516
1661,433681.909457245
1662,383181.536114144
1663,365865.590789478
1664,507232.480277438
1665,293842.139709852
1666,319912.876813022
1667,372726.331522974
1668,323770.031144179
1669,296796.238986896
1670,328760.676005612
1671,265589.686688931
1672,400984.099411646
1673,298608.346872552
1674,247127.796654286
1675,206148.120639004
1676,202132.772195035
1677,231560.343636299
1678,440943.832727495
1679,371849.799512324
1680,319987.448082491
1681,238879.70048009
1682,302960.377034383
1683,191997.534642376
1684,173709.734306123
1685,175642.028188291
1686,172204.743025915
1687,172084.654624636
1688,191501.752532954
1689,193211.013473664
1690,197632.42331586
1691,187456.944671619
1692,256710.808224304
1693,169958.794368796
1694,179687.262039796
1695,160404.823459131
1696,282612.166943601
1697,167729.34719424
1698,347135.903034877
1699,317362.528155966
1700,248257.371696946
1701,273387.893059254
1702,247159.496351725
1703,247563.020789815
1704,278153.265327168
1705,231821.918755711
1706,401181.108938632
1707,208313.000626435
1708,203726.033210805
1709,268901.103072964
1710,222954.04290179
1711,266595.652927715
1712,258630.704775519
1713,270007.146122322
1714,225693.657418572
1715,208126.155775627
1716,184727.741340497
1717,177231.675484236
1718,141335.412418461
1719,207228.972606118
1720,230527.81932523
1721,157283.815274528
1722,123920.482093431
1723,148270.72279616
1724,203045.878606162
1725,236125.372059976
1726,186190.763475363
1727,157864.469566701
1728,166378.388172231
1729,165106.20345822
1730,161152.51522141
1731,124694.833584558
1732,121271.698275148
1733,111735.025085429
1734,115606.560567954
1735,121271.66208774
1736,108893.947708894
1737,288347.123450022
1738,260841.755610222
1739,237336.067328242
1740,223966.529805835
1741,193864.610491605
1742,171655.520612501
1743,178617.956738608
1744,305090.486169197
1745,216617.240771274
1746,190812.107324895
1747,218668.563133199
1748,230523.558101531
1749,141654.539906112
1750,128064.431828208
1751,250522.379579619
1752,114920.673233574
1753,153358.424614773
1754,194732.641321723
1755,168448.036922984
1756,124073.607430302
1757,119440.564080904
1758,140940.332778686
1759,164568.074516987
1760,165076.815488637
1761,152129.579562039
1762,175701.003500654
1763,190824.053141225
1764,112123.148557173
1765,170484.542435014
1766,192050.793336877
1767,228962.423725411
1768,140907.73795492
1769,175333.708259171
1770,155160.089888969
1771,119312.222490415
1772,138708.041124729
1773,118422.743663688
1774,153005.314030104
1775,143949.100247721
1776,121607.178263783
1777,105873.564621223
1778,143648.160569188
1779,112530.737253442
1780,177531.493131456
