"Id","SalePrice"
1461,134632.223096355
1462,150605.315176648
1463,193351.842656399
1464,187199.006071082
1465,311455.680451451
1466,187572.047362211
1467,183520.285777885
1468,185688.784994437
1469,175427.708395566
1470,130564.568146587
1471,128609.761620639
1472,95133.6976103516
1473,107164.285970663
1474,145656.632588002
1475,133526.52148515
1476,327635.534421614
1477,322122.905959707
1478,320307.094448029
1479,325051.478390124
1480,328881.071526656
1481,328161.13391795
1482,304235.711847128
1483,204612.523461922
1484,195017.131430979
1485,192604.255419997
1486,186045.692967493
1487,343403.139529855
1488,215172.265471207
1489,214710.078630733
1490,216789.955983513
1491,187755.976349391
1492,172507.827025433
1493,143726.83448983
1494,335415.58735731
1495,332319.166105347
1496,211436.457535528
1497,209127.527773582
1498,208812.644139142
1499,208213.652852642
1500,207915.084625021
1501,205062.584336388
1502,204114.425719519
1503,209583.091509596
1504,225272.961417412
1505,225619.756069994
1506,197013.255732248
1507,198649.268791445
1508,197309.213754531
1509,196599.01022357
1510,143987.477192269
1511,143956.579663875
1512,143727.435530225
1513,144414.468491263
1514,185209.574144248
1515,144835.930977852
1516,159334.637938783
1517,135009.974480639
1518,154728.700319638
1519,142595.15786712
1520,140663.997989459
1521,145212.083242265
1522,144423.805533377
1523,143339.38017723
1524,134687.645257986
1525,149375.691359665
1526,138193.466379079
1527,130062.30490426
1528,142573.106216443
1529,140851.150326468
1530,131993.166986206
1531,117639.507857304
1532,104836.864110218
1533,118195.104337216
1534,121200.259975631
1535,127087.396358354
1536,120609.932436506
1537,111776.152013674
1538,124400.648809549
1539,123990.314514202
1540,139056.405694416
1541,113483.43405759
1542,129164.947594104
1543,129634.021054002
1544,115856.211175334
1545,117326.98392114
1546,129556.617766532
1547,129944.457149381
1548,129556.617766532
1549,117486.020767166
1550,141945.288457949
1551,107676.687710757
1552,134258.369477778
1553,129154.676128167
1554,115370.310200738
1555,193327.10373138
1556,182806.520752136
1557,135056.54622809
1558,128986.415873587
1559,140122.980434085
1560,116862.927538236
1561,147379.422765795
1562,131107.672093619
1563,119124.148461173
1564,129001.731551261
1565,147585.217984481
1566,170795.155125776
1567,119754.243305704
1568,202703.062909291
1569,152317.414697779
1570,126928.367694448
1571,124505.286546832
1572,123582.348397009
1573,112990.691952237
1574,124865.569365893
1575,162771.18686558
1576,187502.444489121
1577,183442.812306022
1578,190693.782775908
1579,187702.932435058
1580,196681.452717102
1581,208091.580733752
1582,195261.996169896
1583,199073.441607421
1584,210047.776564634
1585,165211.502511462
1586,110928.848247084
1587,123405.91487082
1588,125053.873480285
1589,114125.498015908
1590,119318.589507651
1591,119619.756323715
1592,114874.386303044
1593,117982.141755087
1594,167475.793122971
1595,135093.177279897
1596,227389.673383467
1597,247489.413551885
1598,228549.408328849
1599,121737.55087661
1600,133967.184722002
1601,83034.5847703419
1602,96992.5812822661
1603,107538.749201416
1604,195166.334655213
1605,154461.435963811
1606,152877.573224659
1607,180727.531021718
1608,235678.586601084
1609,221576.433139626
1610,233406.505242111
1611,148482.586288092
1612,152906.134677109
1613,154867.106708357
1614,94830.6852283643
1615,106140.162982142
1616,106465.202398743
1617,106450.494671285
1618,149988.610014181
1619,145557.573554466
1620,162671.220624039
1621,154853.471694752
1622,178879.589801308
1623,153481.765768711
1624,157990.470453475
1625,136958.093478339
1626,156967.134496633
1627,187325.17201349
1628,201161.561590223
1629,186130.152227223
1630,302763.056092005
1631,313903.98914883
1632,314824.794552699
1633,187439.09614908
1634,184408.365785837
1635,184734.833492699
1636,184035.575727273
1637,189998.010714662
1638,201524.787499205
1639,186625.232557244
1640,199958.4131647
1641,187159.124424194
1642,224824.259906421
1643,224441.826450537
1644,225171.816816187
1645,183592.967718326
1646,185958.780474138
1647,186568.602156165
1648,128811.555082788
1649,141543.700682626
1650,141068.195124263
1651,144152.896736614
1652,95038.2766128277
1653,95038.2766128277
1654,145801.438712441
1655,133729.668715247
1656,146259.83136518
1657,146082.847471287
1658,146381.415698907
1659,133271.767226905
1660,144779.400723398
1661,341350.132116615
1662,321594.441123616
1663,321793.486608696
1664,316795.026985966
1665,320459.004563854
1666,332554.001655429
1667,363763.225624353
1668,319155.124992933
1669,308637.974449009
1670,328803.508572959
1671,322706.596552009
1672,330616.274153707
1673,335118.206777969
1674,318815.444272247
1675,303621.19979482
1676,289981.55352942
1677,307366.780814368
1678,318811.707653029
1679,330362.56020469
1680,304776.202382542
1681,303336.704003579
1682,331909.310668148
1683,298239.492750348
1684,189706.626922978
1685,186934.12857265
1686,194691.778720713
1687,187499.098696518
1688,185125.31666692
1689,188520.499535983
1690,185072.62142006
1691,184008.762920668
1692,202877.463580403
1693,188144.472877453
1694,187028.520561678
1695,185378.292299643
1696,207496.181166628
1697,185129.433930684
1698,339335.090883466
