"Id","SalePrice"
1461,114553.536015603
1462,162297.426480161
1463,180574.951060917
1464,200728.568710633
1465,198488.218029179
1466,168832.403967341
1467,181344.827768642
1468,161954.212007891
1469,195258.979639424
1470,115223.729629242
1471,191261.191429676
1472,99527.9899009875
1473,97096.9160036067
1474,144239.345826006
1475,112093.682139458
1476,349531.272530056
1477,250631.364802583
1478,277879.19877107
1479,277519.639280955
1480,478830.040533907
1481,327508.741841747
1482,217967.769139133
1483,179962.092663308
1484,164851.492316217
1485,188289.505786704
1486,195828.421179446
1487,315506.347308887
1488,229809.048077974
1489,193262.371269609
1490,230249.524092343
1491,194177.41737999
1492,94100.3222043219
1493,187413.662639304
1494,290919.92842056
1495,290260.721503205
1496,231058.439946389
1497,178519.442892889
1498,162365.820324684
1499,159799.688409693
1500,155002.60744053
1501,174838.975071505
1502,147375.328409704
1503,274431.28568148
1504,240065.659495414
1505,225095.30569521
1506,197573.287130983
1507,249373.014983012
1508,198635.222378091
1509,159972.275841475
1510,142431.611353759
1511,142786.844933889
1512,179066.446120362
1513,140369.818034417
1514,155205.819919391
1515,193897.25350311
1516,157910.555070245
1517,171315.776709522
1518,134240.378798683
1519,206505.502548358
1520,128357.928449563
1521,129307.914905964
1522,179758.477067907
1523,110735.117727969
1524,123675.228124065
1525,119988.837567053
1526,115588.402039036
1527,104432.794274123
1528,140655.769565952
1529,147221.894816665
1530,185545.999034766
1531,109116.693246056
1532,99181.2258416003
1533,157543.188707838
1534,119195.611934129
1535,150534.347202654
1536,111235.432562272
1537,63417.9642593598
1538,150206.009283916
1539,198912.59717553
1540,97396.7104073825
1541,138951.949756273
1542,141118.038701132
1543,179736.609842909
1544,90457.2277871825
1545,120202.3142965
1546,138520.663765144
1547,133814.745390003
1548,140252.04700447
1549,119459.440092956
1550,135240.797647075
1551,112799.897469839
1552,133767.581991774
1553,145848.377671065
1554,121023.402873116
1555,165820.748191662
1556,89480.2002079542
1557,106390.246069866
1558,99495.8761841173
1559,82489.9495883369
1560,138726.613227874
1561,128398.495003072
1562,128686.546568976
1563,118524.268220318
1564,159681.121242067
1565,145098.993738737
1566,235966.660003183
1567,77028.0336409129
1568,237259.432562349
1569,124295.533479008
1570,141797.932680792
1571,123506.747081373
1572,142947.827897713
1573,220200.476162862
1574,126777.60242473
1575,230478.763281598
1576,253906.401678943
1577,182934.219066819
1578,148174.161967265
1579,145180.963939242
1580,190566.151353864
1581,162350.877070942
1582,126100.911141369
1583,305093.752331273
1584,216779.595950566
1585,143586.296062169
1586,66686.0136565699
1587,103010.526383383
1588,148793.575857674
1589,97218.2669919185
1590,137038.064014332
1591,95192.0558022719
1592,108169.334717003
1593,120404.865521774
1594,124628.782028144
1595,107393.559688899
1596,229671.634179368
1597,196168.215173258
1598,222321.02734823
1599,166680.248940286
1600,163267.570131894
1601,65857.6649605602
1602,105640.055996028
1603,84971.5409016537
1604,263362.524207358
1605,239022.975702439
1606,175498.709121566
1607,183791.115704946
1608,216250.43374192
1609,183026.33422921
1610,148873.94842949
1611,138463.710241906
1612,165089.751000423
1613,159171.725924223
1614,121038.362779066
1615,91677.7508324496
1616,78862.1360754272
1617,92267.7349542451
1618,120193.279256
1619,139447.281121249
1620,165052.074098556
1621,133685.268323605
1622,137950.036276547
1623,263335.928825714
1624,213514.232867631
1625,117597.818981642
1626,168708.720408399
1627,188668.90528695
1628,278520.414741843
1629,177202.881408769
1630,369718.875435208
1631,224175.271612434
1632,249117.516655789
1633,169532.428990015
1634,184280.709914844
1635,176785.813402503
1636,154601.150160721
1637,200898.334465758
1638,192532.138513066
1639,183521.49302649
1640,260193.656282842
1641,180525.176097337
1642,236043.42946814
1643,223317.47295894
1644,233543.770174939
1645,211270.400650818
1646,158972.586443699
1647,155273.039099625
1648,127002.225815475
1649,139599.046618784
1650,110169.037805887
1651,118153.296800455
1652,101730.180725387
1653,105319.061501692
1654,136679.327851653
1655,135841.736637767
1656,134684.813528066
1657,138866.697683007
1658,136720.784729791
1659,117846.916843631
1660,148337.448719534
1661,441164.617577046
1662,390111.733125764
1663,366988.130967756
1664,542697.930178042
1665,291055.970528646
1666,314409.114542873
1667,373642.701875509
1668,318767.364303194
1669,292965.939327187
1670,325646.542779913
1671,265779.773340802
1672,423474.162525526
1673,292699.856955014
1674,244565.861580391
1675,204811.033293756
1676,201046.150807924
1677,229430.556581625
1678,465900.141557475
1679,375271.126738264
1680,320723.648821423
1681,236370.9868702
1682,298737.581290096
1683,191207.648964901
1684,176130.645460643
1685,175192.900394845
1686,172937.491953849
1687,173425.393977768
1688,191850.377870937
1689,194991.390454836
1690,197813.157779104
1691,186942.448268359
1692,253012.145752041
1693,169951.454737149
1694,179854.48012223
1695,162810.666781582
1696,283773.786393693
1697,170187.779644163
1698,343705.695001053
1699,318882.536421619
1700,243958.897444905
1701,270479.930390968
1702,241997.239956907
1703,242576.19873819
1704,280771.549863698
1705,230452.629337046
1706,417813.24019975
1707,207545.983231813
1708,200926.250601268
1709,264955.855345706
1710,221843.677022563
1711,262647.159476544
1712,260090.801273777
1713,269577.768910521
1714,226859.337413799
1715,206069.942950891
1716,183538.4825526
1717,176187.910551664
1718,140156.34034245
1719,203493.6459961
1720,236259.846692117
1721,159172.669119695
1722,125098.249907914
1723,150636.107814028
1724,203374.199317802
1725,235251.592793274
1726,190022.986224997
1727,158536.526526017
1728,170332.938285413
1729,166682.317805497
1730,156605.932643569
1731,123561.880533683
1732,122635.547900229
1733,110765.464160526
1734,115655.115671663
1735,124800.534025616
1736,111416.778687796
1737,300808.130970425
1738,253895.216331083
1739,246903.133886912
1740,225092.644340215
1741,194671.522603798
1742,171735.355642599
1743,178233.904809023
1744,311624.344290315
1745,214822.766797327
1746,197974.749614683
1747,215480.098664921
1748,233962.25832779
1749,144614.602742667
1750,130185.154399519
1751,253280.260456184
1752,116045.119874994
1753,149781.115798931
1754,198640.354976779
1755,168940.176038362
1756,122829.784365231
1757,119191.927436439
1758,140363.916482892
1759,164272.96746393
1760,162655.752440377
1761,148812.998719459
1762,172975.214246054
1763,183776.449060902
1764,114111.870697898
1765,171682.32136892
1766,190373.367716709
1767,232992.684689819
1768,140517.782161873
1769,173703.357381969
1770,151845.440134777
1771,122831.37357387
1772,139586.795353169
1773,121253.189025199
1774,155101.091345977
1775,142404.219870641
1776,123892.137565772
1777,105297.588487701
1778,140795.480687249
1779,110317.364241655
1780,171777.351211517
1781,127233.618760587
1782,85703.0072633658
1783,136058.290381847
1784,103936.801856055
1785,121072.432879523
1786,145510.46827469
1787,162329.523308686
1788,61738.569636905
1789,98546.919730406
1790,78448.780405976
1791,192459.215286746
1792,160368.828894595
1793,130680.351825214
1794,155379.811246806
1795,137006.800395094
1796,120738.834017556
